Customer_ID,ItemPurchased
Id 897,Item 73
Id 882,Item 4
Id 380,Item 31
Id 345,Item 18
Id 986,Item 78
Id 577,Item 62
Id 601,Item 31
Id 375,Item 19
Id 270,Item 20
Id 586,Item 76
Id 109,Item 59
Id 68,Item 36
Id 622,Item 56
Id 793,Item 54
Id 835,Item 47
Id 237,Item 76
Id 168,Item 76
Id 6,Item 11
Id 274,Item 3
Id 407,Item 18
Id 383,Item 8
Id 778,Item 15
Id 819,Item 62
Id 468,Item 45
Id 807,Item 77
Id 912,Item 53
Id 840,Item 66
Id 878,Item 51
Id 500,Item 73
Id 313,Item 45
Id 203,Item 54
Id 177,Item 79
Id 357,Item 42
Id 101,Item 71
Id 26,Item 34
Id 912,Item 72
Id 244,Item 20
Id 799,Item 21
Id 705,Item 23
Id 540,Item 78
Id 620,Item 23
Id 470,Item 70
Id 811,Item 18
Id 312,Item 55
Id 657,Item 57
Id 964,Item 21
Id 529,Item 13
Id 944,Item 59
Id 307,Item 6
Id 537,Item 58
Id 185,Item 71
Id 682,Item 18
Id 257,Item 25
Id 51,Item 21
Id 691,Item 3
Id 281,Item 77
Id 840,Item 1
Id 50,Item 47
Id 366,Item 49
Id 381,Item 31
Id 721,Item 9
Id 309,Item 75
Id 58,Item 50
Id 272,Item 74
Id 640,Item 76
Id 986,Item 34
Id 37,Item 70
Id 146,Item 35
Id 428,Item 5
Id 291,Item 52
Id 166,Item 36
Id 920,Item 55
Id 458,Item 41
Id 240,Item 74
Id 29,Item 62
Id 574,Item 28
Id 33,Item 11
Id 635,Item 77
Id 939,Item 40
Id 906,Item 3
Id 845,Item 42
Id 91,Item 21
Id 815,Item 2
Id 641,Item 58
Id 468,Item 49
Id 822,Item 35
Id 951,Item 69
Id 954,Item 80
Id 607,Item 54
Id 862,Item 70
Id 165,Item 35
Id 437,Item 12
Id 136,Item 80
Id 903,Item 26
Id 898,Item 21
Id 642,Item 40
Id 244,Item 76
Id 938,Item 66
Id 214,Item 31
Id 975,Item 26
Id 924,Item 51
Id 812,Item 35
Id 874,Item 63
Id 281,Item 28
Id 242,Item 68
Id 933,Item 63
Id 412,Item 35
Id 1,Item 44
Id 647,Item 20
Id 439,Item 75
Id 358,Item 60
Id 790,Item 70
Id 752,Item 60
Id 465,Item 62
Id 966,Item 63
Id 690,Item 13
Id 343,Item 34
Id 313,Item 33
Id 531,Item 26
Id 559,Item 78
Id 797,Item 4
Id 691,Item 13
Id 659,Item 71
Id 276,Item 31
Id 765,Item 46
Id 810,Item 31
Id 312,Item 7
Id 172,Item 17
Id 760,Item 63
Id 298,Item 46
Id 164,Item 29
Id 697,Item 16
Id 197,Item 37
Id 586,Item 52
Id 272,Item 15
Id 986,Item 32
Id 161,Item 24
Id 775,Item 24
Id 52,Item 76
Id 332,Item 13
Id 113,Item 74
Id 326,Item 36
Id 705,Item 50
Id 208,Item 70
Id 179,Item 40
Id 895,Item 62
Id 537,Item 15
Id 676,Item 74
Id 857,Item 10
Id 570,Item 62
Id 247,Item 3
Id 345,Item 16
Id 666,Item 23
Id 533,Item 58
Id 103,Item 60
Id 24,Item 29
Id 684,Item 50
Id 193,Item 11
Id 812,Item 26
Id 976,Item 44
Id 824,Item 63
Id 738,Item 77
Id 633,Item 49
Id 837,Item 4
Id 579,Item 77
Id 697,Item 59
Id 97,Item 24
Id 752,Item 73
Id 844,Item 35
Id 387,Item 8
Id 788,Item 47
Id 918,Item 75
Id 351,Item 1
Id 6,Item 15
Id 169,Item 47
Id 694,Item 4
Id 621,Item 4
Id 286,Item 47
Id 166,Item 80
Id 186,Item 40
Id 564,Item 55
Id 507,Item 19
Id 363,Item 51
Id 551,Item 71
Id 499,Item 74
Id 442,Item 2
Id 271,Item 51
Id 641,Item 76
Id 790,Item 32
Id 777,Item 44
Id 60,Item 40
Id 18,Item 8
Id 679,Item 12
Id 960,Item 54
Id 939,Item 62
Id 649,Item 39
Id 854,Item 5
Id 44,Item 48
Id 125,Item 33
Id 3,Item 28
Id 940,Item 50
Id 519,Item 54
Id 290,Item 59
Id 711,Item 40
Id 52,Item 58
Id 328,Item 42
Id 112,Item 11
Id 954,Item 19
Id 363,Item 5
Id 818,Item 11
Id 888,Item 13
Id 247,Item 73
Id 891,Item 80
Id 150,Item 36
Id 538,Item 76
Id 694,Item 70
