status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
527750833927938_749591558410530,"MANHATTAN HIGH EAST/WEST CAMPUS
                               ACTIVITY BUS SCHEDULE
                             2014-2015 WINTER SPORTS

DROP OFF:

SWIM TEAM: STUDENTS FROM EAST CAMPUS NEED TO RIDE BUS #33 THAT LOADS ON 9TH STREET. THE BUS WILL THEN TRAVEL TO WEST CAMPUS NO LATER THAN 3:00PM. BUS WILL THEN TRAVEL TO KSU NATATORIUM TO DROP OFF STUDENTS FOR SWIM/DIVE PRACTICE.

BOWLING TEAM:  (BUS WILL START DEC. 8TH) STUDENTS FROM EAST CAMPUS NEED TO RIDE BUS #9 THAT LOADS ON POYNTZ AVE. AT EAST CAMPUS. BUS WILL THEN TRAVEL TO WEST CAMPUS NO LATER THAN 3:00PM. BUS WILL THEN TRAVEL TO THE BOWLING ALLEY. STUDENTS AT WEST CAMPUS WILL BE PICKED UP IN FRONT LOOP.
 
 9TH BOYS/GIRLS BASKETBALL,AND  WRESTLING : TAKE ANY 9TH OR 10TH STREET BUS IMMEDIATELY AFTER SCHOOL TO WEST CAMPUS.
 LOAD BUS NO LATER THAN 3:00P. 

*NOTE: STUDENTS WILL NEED TO PROVIDE THEIR OWN TRANSPORTATION HOME AFTER DAILY PRACTICES.",,status,,2014-11-17 11:37:49,2,0,0
527750833927938_749588375077515,"Two dozen students from Manhattan High's East and West campuses are writing profiles about residents from Meadowlark Hills Retirement Community. The feature writing project is an assignment for the two sections of MHS's 21st Century Journalism class. Journalism teacher Kristy Nyp and Community Relations Director Sarah Duggan collaborated to develop the project so students could practice interviewing, writing and interpersonal communication, as well as learning about some interesting members of their community. The students met with Meadowlark Hills residents for about an hour to get to know them and to discover interesting aspects of their lives that they could profile. They also toured the Meadowlark Hills facility and learned about what the community there offers.",Photos from USD 383: Manhattan High School's post,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/749588141744205/?type=3,2014-11-17 11:28:34,54,4,9
527750833927938_747431395293213,"**FINAL GRADUATION ORDER DAY**
Tomorrow, November 13th will be the FINAL day to order graduation items. Josten's will be at Manhattan High School-West Campus in the commons from 11:30am-1pm.",,status,,2014-11-12 09:57:09,0,0,0
527750833927938_746664318703254,"Students, Parents and Guardians -

Due to the forcasted extreme cold weather conditions tomorrow, the MHS Big Blue Marching Band and Dance Team will not be participating in the Veteran's Day Parade.

Elementary schools will be participating by remaining in school buses for the duration of the parade. Therefore we will continue with our plan to not have shuttles running between campuses for periods 2, 3 and 4. West Campus students who shuttle to East should report to the Little Theater, and East Campus students that shuttle to West should report to the East Campus cafeteria. All shuttle service will resume at 11:55 AM.

Traditionally MHS East Campus students have participated as spectators. Due to the anticipated weather conditions, all MHS students will attend class as regularly scheduled.

MHS wishes to recognize our veterans as well as current active duty military personnel. We do thank you for your service to our country.

Greg Hoyt, MHS Principal",,status,,2014-11-10 15:03:35,2,0,3
527750833927938_746600438709642,"Students and Staff – Due to the Veteran’s Day Parade, there will be no shuttles between East and West Campus for 2nd, 3rd and 4th periods on Tuesday November 11. Students should remain at their respective campus for those three periods.",,status,,2014-11-10 11:49:23,2,0,0
527750833927938_745231028846583,"***ATTENTION CLASS OF 2015*** THURSDAY NOV.13, 2014 JOSTENS WILL BE HERE FROM 11:30AM-1PM (DURING LUNCHES) FOR THE FINAL DAY OF ORDERING GRADUATION ITEMS!!! PLEASE BE SURE TO GET YOUR ORDERS IN!!!",,status,,2014-11-07 09:22:18,2,0,0
527750833927938_744846158885070,,USD 383: Manhattan High School,photo,https://www.facebook.com/383Indians/photos/a.527751197261235.1073741824.527750833927938/744846135551739/?type=3,2014-11-06 17:16:00,29,0,0
527750833927938_744689952234024,"MANHATTAN HIGH  SCHOOL – Winter Sports 1st Day of Practice will be on:  November 17, 2014.
If you plan on taking part in any winter sport you must have a physical on file before that day.  Please turn in your physical/athletic packet before the 17th or you will not be allowed to practice.  If you are not sure of having a physical on file, please contact Mrs. Statton at West Campus Room C-103.",,status,,2014-11-06 09:25:56,1,0,0
527750833927938_744355465600806,"**Attention all MHS ladies interested in trying out for the Soccer team this spring** 
There will be a Pre-Season Meeting in the Little Theater(West Campus) on Wednesday, November 12th from 3:15-3:45pm.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/744355225600830/?type=3,2014-11-05 11:34:06,3,0,1
527750833927938_744002895636063,Come out tonight and cheer on your Manhattan Indians Soccer Team in the Quarter Finals at 6pm in Topeka! GO INDIANS!!!,,status,,2014-11-04 15:36:08,6,0,1
527750833927938_743994508970235,"It’s November, and it seems like the perfect time to start getting in the mood to give thanks! Its easy to get caught up in our own busy lives, but this month we are reminding ourselves to spend a little more time thinking about the people around us. We’ve created a list of 17-acts of gratitude (one for each day we are in school until Thanksgiving) – simple suggestions to inject a little more kindness into your life. 

We are challenging you to get grateful and share how you’re spending your days with #MHSgratitude. Share on Instagram and Twitter and you may be entered for a little surprise! 

Nov. 4th – Bake someone special a batch of their favorite cookies 
Nov. 5th – Go out of your way to hold the door open for someone 
Nov. 6th – Leave your postal workers a pleasant surprise in the mailbox 
Nov. 7th – Send your BFF some good ole-fashioned snail mail 
Nov. 10th – Leave a thoughtful note for your favorite teacher 
Nov. 11th – Give a stranger a genuine compliment and smile 
Nov. 12th – Buy the coffee or drink for a stranger inline behind you 
Nov. 13th – Call a grandparent just to say hello 
Nov. 14th – Rake your neighbor’s leaves or shovel their driveway if it snowed 
Nov. 17th – Leave a note of encouragement in a public place 
Nov. 18th – Spend a little more time making your house clean, your ‘roommates’ will love it 
Nov. 19th – pick up trash left out in the school 
Nov. 20th – high-five people you pass in the hall 
Nov. 21th – Treat your BFF to lunch 
Nov. 24th – Thank the people you usually take for granted (parents, teachers, custodians, cafeteria workers, secretaries, etc) 
Nov. 25th – Make a list of everything you are grateful for this year!

You can also visit the counselling office to fill out a short form if you don't want to post online.",,status,,2014-11-04 15:10:40,9,1,7
527750833927938_741421835894169,,Sabine Emonts,photo,https://www.facebook.com/photo.php?fbid=848278875204083&set=gm.10152766231770279&type=3,2014-10-29 15:52:16,5,0,0
527750833927938_741395402563479,"**NOTICE TO PARENTS**
The Parents meeting for the Disney Trip tonight has been CANCELLED. It will be rescheduled for a later date.",,status,,2014-10-29 14:34:17,1,0,0
527750833927938_846851832013454,"MHS (11-4-1) vs. JC (6-10)
Regional Playoffs - First Round
Monday October 27th
Kick-off 6pm @ Bishop Stadium
Go Tribe !!!",,photo,https://www.facebook.com/photo.php?fbid=846851832013454&set=o.527750833927938&type=3,2014-10-27 11:49:58,5,0,0
527750833927938_740443619325324,"HEAR YE, HEAR YE!! Tickets for this year's MHS Fall Musical-Hairspray will go on sale tomorrow, October 28th.

The performance dates are as follows;
Sunday, November 9th at 2pm
Tuesday, November 11th at 7pm
Thursday, November 13th at 7pm
Saturday, November 15th at 7pm

Hours of operation for Ticket Sales:
M, W, Th & F: 8am-4pm
Tuesdays: 8-11am & 1-4pm
Located at the back of the main office at West Campus; 785-587-2100 ext:8297

Ticket Prices:
$7 for Adults
$5 for Students & Senior Citizens
One free ticket to an MHS student per activity card and MHS Faculty and Staff will also receive a free ticket",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/740437445992608/?type=3,2014-10-27 11:21:54,6,0,10
527750833927938_738886759481010,"Hi Friends, 

The MHS Thespians would appreciate your consideration if you plan to eat out tonight!
Panera Bread will earmark a portion of the sales to our Drama club tonight if you show the attached flyer on your mobile device or a paper version.",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/738886706147682/?type=3,2014-10-23 14:12:43,3,0,1
527750833927938_738056356230717,"Picture retakes are this Friday, October 24th at both campuses. You can pick up an order form at East in the Main office and any of the class offices or Main office at West.",,status,,2014-10-21 13:22:55,0,0,0
527750833927938_736303926405960,"Help MHS SADD win!!!

Celebrate My Drive is State Farm’s nationwide campaign to promote teen driver safety and encourage new drivers to make positive choices behind the wheel.   As part of this campaign, Manhattan High School SADD is eligible to compete for one of 100 grants being given away. Ten $100,000 grants and 90 $25,000 grants will be awarded to the 100 high schools (50 large, 50 small) that receive the most votes of support in an online voting competition that takes place Oct. 15-24. During this time, anyone 14 and older can vote once per day for the school of their choice at celebratemydrive.com. 

Please, go to www.celebratemydrive.com every day starting today through October 24th.  Just click on “Make your safe driving commitment” and enter in Manhattan High School.   Please take a few minutes each day to help us increase our votes!",Celebrate My Drive® - State Farm®,link,http://www.celebratemydrive.com/,2014-10-17 10:56:32,2,0,3
527750833927938_734571166579236,The Silver Trophy is back home where it belongs. Way to go Indians!!!,Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/734571079912578/?type=3,2014-10-13 07:37:09,74,0,1
527750833927938_732372386799114,"Since 1949 there has been a fight to win the Silver Trophy. Tomorrow night our Varsity football team is headed to Junction City to play our rivals at 7:00 PM and reclaim our trophy. Clear your Friday night plans, head to the game and cheer on our MHS Indians! Let's Go Indians!!!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/732372130132473/?type=3,2014-10-09 13:31:38,29,2,2
527750833927938_732239566812396,"FCCLA is selling spirit cups and popcorn buckets thru October 15th. All NFL, MLB and major colleges are available. If you are interested please contact Heide Rippert at heider@usd383.org.

4-18oz cups $18
2-16oz travel cups $18
A bucket with 5 bags of popcorn $18
Or the cups and travel cups combo $30

Thank you for supporting FCCLA!",Timeline Photos,photo,https://www.facebook.com/383Indians/photos/a.719860491383637.1073741828.527750833927938/732238836812469/?type=3,2014-10-09 08:02:02,1,0,1
